        46       561 1.06400+2 1.20200+1 46-Pd-Nat
 Mev       F1-Total  Z+F1      F1-Ionize F1-Excite F2-Total  F2-Ionize F2-Excite Coherent (barns)
 6.76662-6-4.66006+1-6.00574-1-4.64702+1-1.30412-1 2.86183+0 0.0       2.86183+0 4.37824+0
 6.77350-6-4.64490+1-4.48996-1-4.64747+1 2.57139-2 2.79675+0 0.0       2.79675+0 4.34965+0
 6.78555-6-4.62420+1-2.41960-1-4.64827+1 2.40708-1 2.68253+0 0.0       2.68253+0 4.24058+0
 6.80362-6-4.59905+1 9.49947-3-4.64946+1 5.04104-1 2.51041+0 0.0       2.51041+0 3.95742+0
 6.82170-6-4.57700+1 2.29985-1-4.65065+1 7.36526-1 2.33734+0 0.0       2.33734+0 3.56914+0
 6.85439-6-4.54374+1 5.62610-1-4.65281+1 1.09075+0 1.95106+0 0.0       1.95106+0 2.73415+0
 6.87413-6-4.52836+1 7.16401-1-4.65425+1 1.25888+0 1.63625+0 0.0       1.63625+0 2.21812+0
 6.88524-6-4.52380+1 7.62043-1-4.65509+1 1.31294+0 1.42292+0 0.0       1.42292+0 1.94048+0
 6.89635-6-4.52423+1 7.57721-1-4.65593+1 1.31704+0 1.20890+0 0.0       1.20890+0 1.67825+0
 6.92007-6-4.53509+1 6.49134-1-4.65773+1 1.22644+0 7.99065-1 0.0       7.99065-1 1.18852+0
 6.93654-6-4.55047+1 4.95341-1-4.65898+1 1.08514+0 5.50378-1 0.0       5.50378-1 9.18373-1
 6.95300-6-4.57087+1 2.91261-1-4.66055+1 8.96726-1 3.58912-1 0.0       3.58912-1 7.13043-1
 6.96574-6-4.58923+1 1.07747-1-4.66191+1 7.26845-1 2.50144-1 0.0       2.50144-1 6.00166-1
 6.96947-6-4.59549+1 4.50928-2-4.66231+1 6.68185-1 2.24515-1 0.0       2.24515-1 5.74600-1
 6.98593-6-4.61972+1-1.97192-1-4.66407+1 4.43528-1 1.75158-1 0.0       1.75158-1 5.00611-1
 6.99195-6-4.62834+1-2.83355-1-4.66472+1 3.63810-1 1.70958-1 0.0       1.70958-1 4.88449-1
 7.00003-6-4.63916+1-3.91632-1-4.66558+1 2.64175-1 1.69712-1 0.0       1.69712-1 4.83507-1
 7.00904-6-4.65100+1-5.10019-1-4.66655+1 1.55434-1 1.76786-1 0.0       1.76786-1 4.91934-1
 7.01886-6-4.66466+1-6.46614-1-4.66760+1 2.93592-2 1.92238-1 0.0       1.92238-1 5.15659-1
 7.03432-6-4.68362+1-8.36237-1-4.66925+1-1.43720-1 2.89744-1 0.0       2.89744-1 5.77142-1
 7.05146-6-4.69882+1-9.88162-1-4.67109+1-2.77290-1 4.27572-1 0.0       4.27572-1 6.68221-1
 7.06004-6-4.70442+1-1.04417+0-4.67200+1-3.24118-1 5.05743-1 0.0       5.05743-1 7.18548-1
 7.07290-6-4.70996+1-1.09963+0-4.67338+1-3.65816-1 6.23355-1 0.0       6.23355-1 7.95807-1
 7.08575-6-4.71211+1-1.12105+0-4.67476+1-3.73469-1 7.41390-1 0.0       7.41390-1 8.71835-1
 7.10296-6-4.71048+1-1.10480+0-4.67660+1-3.38796-1 8.71133-1 0.0       8.71133-1 9.67842-1
 7.12044-6-4.70541+1-1.05410+0-4.67847+1-2.69380-1 9.57902-1 0.0       9.57902-1 1.05824+0
 7.13793-6-4.69910+1-9.91045-1-4.68034+1-1.87611-1 9.90119-1 0.0       9.90119-1 1.14571+0
 7.15541-6-4.69537+1-9.53747-1-4.68222+1-1.31597-1 9.57926-1 0.0       9.57926-1 1.23802+0
 7.16764-6-4.69589+1-9.58861-1-4.68352+1-1.23615-1 9.20770-1 0.0       9.20770-1 1.31010+0
 7.19035-6-4.70421+1-1.04208+0-4.68596+1-1.82519-1 8.66413-1 0.0       8.66413-1 1.46878+0
 7.20083-6-4.71099+1-1.10988+0-4.68708+1-2.39103-1 8.49290-1 0.0       8.49290-1 1.55402+0
 7.21778-6-4.72424+1-1.24236+0-4.68889+1-3.53437-1 8.84414-1 0.0       8.84414-1 1.70563+0
 7.23628-6-4.73780+1-1.37801+0-4.69087+1-4.69290-1 1.00183+0 0.0       1.00183+0 1.88123+0
 7.25130-6-4.74472+1-1.44723+0-4.69248+1-5.22426-1 1.16140+0 0.0       1.16140+0 2.02008+0
 7.26967-6-4.74640+1-1.46397+0-4.69445+1-5.19500-1 1.36809+0 0.0       1.36809+0 2.16791+0
 7.29250-6-4.73722+1-1.37223+0-4.69689+1-4.03321-1 1.63894+0 0.0       1.63894+0 2.28937+0
 7.29777-6-4.73223+1-1.32227+0-4.69745+1-3.47719-1 1.70169+0 0.0       1.70169+0 2.30460+0
 7.31886-6-4.71132+1-1.11324+0-4.69971+1-1.16104-1 1.84841+0 0.0       1.84841+0 2.31069+0
 7.32589-6-4.70179+1-1.01792+0-4.70047+1-1.32558-2 1.89750+0 0.0       1.89750+0 2.29286+0
 7.34546-6-4.67564+1-7.56397-1-4.70272+1 2.70770-1 1.90355+0 0.0       1.90355+0 2.19458+0
 7.36707-6-4.65127+1-5.12685-1-4.70561+1 5.43426-1 1.78959+0 5.01412-7 1.78959+0 2.01873+0
 7.38460-6-4.63877+1-3.87699-1-4.70859+1 6.98208-1 1.62343+0 2.10601-6 1.62343+0 1.84546+0
 7.40191-6-4.63346+1-3.34622-1-4.71166+1 7.81959-1 1.45867+0 7.91616-6 1.45867+0 1.66827+0
 7.41817-6-4.63283+1-3.28337-1-4.71467+1 8.18381-1 1.30448+0 2.54023-5 1.30446+0 1.51278+0
 7.43528-6-4.63799+1-3.79874-1-4.71801+1 8.00216-1 1.14188+0 8.00980-5 1.14180+0 1.37472+0
 7.45756-6-4.65135+1-5.13523-1-4.72266+1 7.13123-1 1.00683+0 3.17163-4 1.00651+0 1.25021+0
 7.47622-6-4.66445+1-6.44510-1-4.72691+1 6.24611-1 9.48392-1 9.08496-4 9.47483-1 1.19971+0
 7.49836-6-4.67915+1-7.91493-1-4.73249+1 5.33372-1 9.46627-1 2.81908-3 9.43808-1 1.19968+0
 7.52438-6-4.69428+1-9.42768-1-4.73999+1 4.57180-1 9.91667-1 9.12457-3 9.82542-1 1.26317+0
 7.54156-6-4.70156+1-1.01562+0-4.74562+1 4.40552-1 1.06412+0 1.81147-2 1.04600+0 1.32711+0
 7.56359-6-4.70666+1-1.06660+0-4.75361+1 4.69487-1 1.16730+0 3.94989-2 1.12780+0 1.41593+0
 7.58921-6-4.70563+1-1.05630+0-4.76364+1 5.80077-1 1.29077+0 8.53218-2 1.20545+0 1.50709+0
 7.61205-6-4.70034+1-1.00341+0-4.77246+1 7.21208-1 1.37001+0 1.50849-1 1.21916+0 1.56466+0
 7.64510-6-4.69132+1-9.13200-1-4.78275+1 9.14250-1 1.36271+0 2.87503-1 1.07521+0 1.60576+0
 7.65677-6-4.68848+1-8.84822-1-4.78502+1 9.65368-1 1.34705+0 3.44785-1 1.00227+0 1.61148+0
 7.67811-6-4.68715+1-8.71454-1-4.78731+1 1.00160+0 1.30214+0 4.53028-1 8.49109-1 1.61663+0
 7.70549-6-4.69121+1-9.12078-1-4.78653+1 9.53194-1 1.25240+0 5.85550-1 6.66853-1 1.62408+0
 7.73339-6-4.69689+1-9.68895-1-4.78223+1 8.53426-1 1.25275+0 6.94553-1 5.58192-1 1.64294+0
 7.76448-6-4.70147+1-1.01474+0-4.77576+1 7.42858-1 1.29455+0 7.75637-1 5.18913-1 1.68000+0
 7.83384-6-4.70022+1-1.00220+0-4.76454+1 6.43181-1 1.37745+0 8.48988-1 5.28459-1 1.78769+0
 7.88071-6-4.70054+1-1.00537+0-4.76312+1 6.25812-1 1.39440+0 8.64330-1 5.30073-1 1.85292+0
 8.03653-6-4.70692+1-1.06916+0-4.77721+1 7.02965-1 1.44851+0 9.36938-1 5.11575-1 2.03383+0
 8.14000-6-4.70770+1-1.07701+0-4.78836+1 8.06599-1 1.50153+0 1.20338+0 2.98151-1 2.13172+0
 8.20578-6-4.70570+1-1.05703+0-4.78043+1 7.47315-1 1.51955+0 1.40621+0 1.13342-1 2.18370+0
 8.51138-6-4.71624+1-1.16240+0-4.75121+1 3.49743-1 1.62045+0 1.62045+0 0.0       2.51706+0
 8.74107-6-4.72072+1-1.20720+0-4.74359+1 2.28662-1 1.71214+0 1.71214+0 0.0       2.79233+0
 9.01422-6-4.72816+1-1.28155+0-4.74202+1 1.38627-1 1.82449+0 1.82449+0 0.0       3.17024+0
 1.08393-5-4.75705+1-1.57051+0-4.74652+1-1.05348-1 2.60666+0 2.60666+0 0.0       6.01189+0
 1.28793-5-4.78212+1-1.82116+0-4.76074+1-2.13811-1 3.54933+0 3.54933+0 0.0       1.04303+1
 1.60000-5-4.80361+1-2.03610+0-4.77484+1-2.87688-1 5.11758+0 5.11758+0 0.0       2.00336+1
 1.87284-5-4.81059+1-2.10588+0-4.77818+1-3.24082-1 6.61931+0 6.61931+0 0.0       3.19342+1
 1.94704-5-4.80935+1-2.09349+0-4.77598+1-3.33691-1 7.05670+0 7.05670+0 0.0       3.58731+1
 2.13182-5-4.79801+1-1.98007+0-4.76225+1-3.57619-1 8.20169+0 8.20169+0 0.0       4.72199+1
 2.28922-5-4.78372+1-1.83720+0-4.74592+1-3.78002-1 9.20643+0 9.20643+0 0.0       5.85387+1
 2.49038-5-4.74892+1-1.48916+0-4.70840+1-4.05133-1 1.05712+1 1.05712+1 0.0       7.57658+1
 2.59091-5-4.72410+1-1.24105+0-4.68215+1-4.19592-1 1.12867+1 1.12867+1 0.0       8.57081+1
 2.69154-5-4.69529+1-9.52904-1-4.65188+1-4.34064-1 1.20137+1 1.20137+1 0.0       9.66177+1
 2.91743-5-4.60463+1-4.62857-2-4.55797+1-4.66552-1 1.36311+1 1.36311+1 0.0       1.23750+2
 3.09030-5-4.51272+1 8.72786-1-4.46317+1-4.95520-1 1.48319+1 1.48319+1 0.0       1.46952+2
 3.23594-5-4.41996+1 1.80044+0-4.36755+1-5.24068-1 1.57800+1 1.57800+1 0.0       1.67873+2
 3.38844-5-4.30925+1 2.90748+0-4.25315+1-5.61000-1 1.66663+1 1.66663+1 0.0       1.90473+2
 3.63078-5-4.10775+1 4.92252+0-4.04439+1-6.33587-1 1.77877+1 1.77877+1 0.0       2.26572+2
 4.00000-5-3.76695+1 8.33049+0-3.68629+1-8.06616-1 1.85792+1 1.85792+1 0.0       2.75798+2
 4.30656-5-3.48083+1 1.11917+1-3.39063+1-9.02008-1 1.82784+1 1.82784+1 0.0       3.06692+2
 4.67073-5-3.07341+1 1.52659+1-3.09289+1 1.94758-1 1.69562+1 1.69562+1 0.0       3.50855+2
 4.75847-5-2.91108+1 1.68892+1-3.03325+1 1.22170+0 1.65246+1 1.65246+1 0.0       3.87346+2
 4.79401-5-2.78422+1 1.81578+1-3.00930+1 2.25080+0 1.63481+1 1.63481+1 0.0       4.29788+2
 4.82271-5-2.61357+1 1.98643+1-2.99201+1 3.78441+0 1.70256+1 1.61983+1 8.27329-1 4.84577+2
 4.83452-5-2.53842+1 2.06158+1-2.98555+1 4.47135+0 1.76439+1 1.61327+1 1.51118+0 5.10934+2
 4.84634-5-2.46980+1 2.13020+1-2.97910+1 5.09297+0 1.86152+1 1.60672+1 2.54806+0 5.37801+2
 4.86405-5-2.41759+1 2.18241+1-2.96942+1 5.51826+0 2.08000+1 1.59688+1 4.83121+0 5.75731+2
 4.88177-5-2.48635+1 2.11365+1-2.95989+1 4.73540+0 2.34277+1 1.58696+1 7.55809+0 6.06420+2
 4.89949-5-2.70605+1 1.89395+1-2.95114+1 2.45089+0 2.56217+1 1.57661+1 9.85561+0 6.26159+2
 4.91753-5-3.03757+1 1.56243+1-2.94222+1-9.53465-1 2.65618+1 1.56608+1 1.09010+1 6.32969+2
 4.93198-5-2.74570+1 1.85430+1-2.93510+1 1.89396+0 2.57947+1 1.55764+1 1.02182+1 6.28355+2
 4.94674-5-2.51661+1 2.08339+1-2.92789+1 4.11287+0 2.39967+1 1.54902+1 8.50650+0 6.14715+2
 4.96446-5-2.37618+1 2.22382+1-2.91925+1 5.43060+0 2.11958+1 1.53868+1 5.80904+0 5.87895+2
 4.97627-5-2.36201+1 2.23799+1-2.91348+1 5.51466+0 1.93803+1 1.53178+1 4.06247+0 5.65134+2
 4.98808-5-2.39356+1 2.20644+1-2.90772+1 5.14152+0 1.78714+1 1.52488+1 2.62259+0 5.39942+2
 4.99990-5-2.45055+1 2.14945+1-2.90195+1 4.51399+0 1.67427+1 1.51798+1 1.56288+0 5.13744+2
 5.02352-5-2.57199+1 2.02801+1-2.89042+1 3.18428+0 1.54785+1 1.50419+1 4.36591-1 4.63583+2
 5.04082-5-2.66336+1 1.93664+1-2.88198+1 2.18616+0 1.49409+1 1.49409+1 0.0       4.32266+2
 5.09660-5-2.79762+1 1.80238+1-2.85991+1 6.22870-1 1.46096+1 1.46096+1 1.20186-5 3.69346+2
 5.19074-5-2.92337+1 1.67663+1-2.83357+1-8.98024-1 1.41216+1 1.40294+1 9.22077-2 3.42783+2
 5.23680-5-2.80183+1 1.79817+1-2.82318+1 2.13492-1 1.43847+1 1.37455+1 6.39144-1 3.63757+2
 5.28067-5-2.71341+1 1.88659+1-2.81774+1 1.04325+0 1.56105+1 1.34719+1 2.13859+0 3.96903+2
 5.32617-5-2.73841+1 1.86159+1-2.81702+1 7.86156-1 1.75835+1 1.31865+1 4.39703+0 4.30352+2
 5.35566-5-2.86776+1 1.73224+1-2.81966+1-4.80996-1 1.89839+1 1.30022+1 5.98172+0 4.49473+2
 5.36469-5-2.91256+1 1.68744+1-2.82117+1-9.13882-1 1.92291+1 1.29464+1 6.28263+0 4.54787+2
 5.39218-5-2.69574+1 1.90426+1-2.82884+1 1.33097+0 1.92633+1 1.27842+1 6.47916+0 4.67764+2
 5.42362-5-2.51074+1 2.08926+1-2.84609+1 3.35355+0 1.77695+1 1.26468+1 5.12270+0 4.72293+2
 5.45859-5-2.47846+1 2.12154+1-2.87631+1 3.97849+0 1.58047+1 1.26688+1 3.13597+0 4.61832+2
 5.49725-5-2.53163+1 2.06837+1-2.89757+1 3.65934+0 1.46270+1 1.30214+1 1.60565+0 4.40066+2
 5.58588-5-2.59545+1 2.00455+1-2.80913+1 2.13680+0 1.38317+1 1.37105+1 1.21239-1 4.01480+2
 5.69590-5-2.63751+1 1.96249+1-2.70946+1 7.19438-1 1.33779+1 1.31109+1 2.66966-1 3.84427+2
 5.80189-5-2.58363+1 2.01637+1-2.66625+1 8.26204-1 1.34912+1 1.24132+1 1.07799+0 3.91505+2
 6.16595-5-2.45065+1 2.14935+1-2.54512+1 9.44712-1 1.12214+1 1.12214+1 0.0       3.93272+2
 6.71516-5-2.41751+1 2.18249+1-2.46368+1 4.61641-1 8.16439+0 8.16439+0 0.0       3.64385+2
 7.19948-5-2.45617+1 2.14383+1-2.48695+1 3.07839-1 6.07057+0 6.07057+0 0.0       3.33556+2
 7.62984-5-2.51528+1 2.08472+1-2.53815+1 2.28681-1 4.63920+0 4.63920+0 0.0       3.06586+2
 8.03632-5-2.58226+1 2.01774+1-2.59888+1 1.66200-1 3.59962+0 3.59962+0 0.0       2.82407+2
 8.45430-5-2.65731+1 1.94269+1-2.66719+1 9.87970-2 2.78710+0 2.78710+0 1.5398-10 2.58721+2
 8.64705-5-2.69919+1 1.90081+1-2.69912+1-7.31912-4 2.51657+0 2.48644+0 3.01232-2 2.47610+2
 8.80567-5-2.72582+1 1.87418+1-2.72575+1-7.05686-4 2.50491+0 2.27011+0 2.34799-1 2.40022+2
 8.95330-5-2.75310+1 1.84690+1-2.75304+1-6.82524-4 2.23436+0 2.09521+0 1.39152-1 2.33083+2
 9.46844-5-2.82369+1 1.77631+1-2.82363+1-6.25295-4 1.80743+0 1.80743+0 0.0       2.14413+2
 9.92807-5-2.88001+1 1.71999+1-2.87995+1-6.13992-4 1.56114+0 1.56114+0 0.0       2.00561+2
 1.04713-4-2.94091+1 1.65909+1-2.94085+1-6.00635-4 1.39966+0 1.39966+0 0.0       1.86428+2
 1.11000-4-3.00132+1 1.59868+1-3.00126+1-5.85175-4 1.33583+0 1.33583+0 0.0       1.73074+2
 1.19000-4-3.06367+1 1.53633+1-3.06362+1-5.65503-4 1.37710+0 1.37710+0 0.0       1.59993+2
 1.31055-4-3.13260+1 1.46740+1-3.13255+1-5.35861-4 1.57723+0 1.57723+0 0.0       1.46469+2
 1.69000-4-3.24745+1 1.35255+1-3.24740+1-4.42553-4 2.41677+0 2.41677+0 0.0       1.26665+2
 1.95000-4-3.29262+1 1.30738+1-3.29258+1-3.78619-4 2.87422+0 2.87422+0 0.0       1.19932+2
 2.29087-4-3.35243+1 1.24757+1-3.35240+1-2.94799-4 3.24327+0 3.24327+0 0.0       1.10813+2
 2.70000-4-3.47111+1 1.12889+1-3.47109+1-1.94194-4 3.46751+0 3.46751+0 0.0       9.25268+1
 2.91743-4-3.58232+1 1.01768+1-3.58231+1-1.40729-4 3.51303+0 3.51303+0 0.0       7.67921+1
 3.09898-4-3.70412+1 8.95884+0-3.70411+1-9.60848-5 3.51343+0 3.51343+0 0.0       6.10543+1
 3.22104-4-3.82133+1 7.78669+0-3.82132+1-6.60698-5 3.51081+0 3.51081+0 0.0       4.80141+1
 3.34324-4-3.97884+1 6.21161+0-3.97883+1-4.87831-5 3.54271+0 3.50557+0 3.71353-2 3.36437+1
 3.42127-4-4.13065+1 4.69347+0-4.13065+1-4.65833-5 3.95331+0 3.68324+0 2.70073-1 2.50472+1
 3.50667-4-4.30530+1 2.94700+0-4.30530+1-4.43409-5 4.29469+0 4.23662+0 5.80732-2 1.81276+1
 3.54117-4-4.38917+1 2.10835+0-4.38916+1-4.34808-5 4.44105+0 4.43542+0 5.62777-3 1.65008+1
 3.56750-4-4.46611+1 1.33887+0-4.46611+1-4.28570-5 4.63078+0 4.63078+0 0.0       1.63431+1
 3.58260-4-4.51525+1 8.47471-1-4.51525+1-4.26402-5 4.78306+0 4.78306+0 0.0       1.69151+1
 3.59800-4-4.56910+1 3.09034-1-4.56909+1-4.24192-5 4.98098+0 4.98098+0 0.0       1.81689+1
 3.60425-4-4.59184+1 8.15918-2-4.59184+1-4.23295-5 5.07504+0 5.07504+0 0.0       1.89055+1
 3.61000-4-4.61319+1-1.31915-1-4.61319+1-4.22469-5 5.16953+0 5.16953+0 0.0       1.97123+1
 3.62400-4-4.66655+1-6.65503-1-4.66655+1-4.20460-5 5.43321+0 5.43321+0 0.0       2.22429+1
 3.66100-4-4.81382+1-2.13820+0-4.81382+1-4.15149-5 6.40552+0 6.40552+0 0.0       3.34687+1
 3.69934-4-4.96238+1-3.62385+0-4.96238+1-4.09646-5 7.89657+0 7.89657+0 0.0       5.35011+1
 3.73025-4-5.06408+1-4.64079+0-5.06407+1-4.05209-5 9.46444+0 9.46444+0 0.0       7.67823+1
 3.74827-4-5.11098+1-5.10976+0-5.11097+1-4.02622-5 1.05052+1 1.05052+1 0.0       9.32780+1
 3.79595-4-5.17785+1-5.77851+0-5.17785+1-3.95779-5 1.35497+1 1.35497+1 0.0       1.44900+2
 3.83550-4-5.16040+1-5.60400+0-5.16040+1-3.90102-5 1.61304+1 1.61304+1 0.0       1.92878+2
 3.85500-4-5.13685+1-5.36850+0-5.13685+1-3.87303-5 1.73369+1 1.73369+1 0.0       2.17071+2
 3.89250-4-5.05533+1-4.55333+0-5.05533+1-3.81920-5 1.94582+1 1.94582+1 0.0       2.62741+2
 3.93750-4-4.92206+1-3.22059+0-4.92206+1-3.75461-5 2.16022+1 2.16022+1 0.0       3.13795+2
 4.00000-4-4.70733+1-1.07329+0-4.70733+1-3.66490-5 2.38518+1 2.38518+1 0.0       3.75899+2
 4.06546-4-4.47705+1 1.22947+0-4.47705+1-3.57093-5 2.54893+1 2.54893+1 0.0       4.30179+2
 4.12745-4-4.26634+1 3.33655+0-4.26634+1-3.48196-5 2.65315+1 2.65315+1 0.0       4.72269+2
 4.21697-4-3.98633+1 6.13669+0-3.98633+1-3.35347-5 2.73794+1 2.73794+1 0.0       5.19772+2
 4.30587-4-3.74673+1 8.53272+0-3.74672+1-3.22586-5 2.76643+1 2.76643+1 0.0       5.53885+2
 4.39000-4-3.55498+1 1.04502+1-3.55498+1-3.10511-5 2.76338+1 2.76338+1 0.0       5.76878+2
 4.54600-4-3.28250+1 1.31750+1-3.28250+1-2.88119-5 2.72469+1 2.72469+1 0.0       6.05606+2
 4.77254-4-3.00553+1 1.59447+1-3.00553+1-2.55601-5 2.65580+1 2.65580+1 0.0       6.33957+2
 5.03029-4-2.80381+1 1.79619+1-2.80381+1-2.18605-5 2.57828+1 2.57828+1 0.0       6.52613+2
 5.17926-4-2.77092+1 1.82908+1-2.77092+1-2.03242-5 2.58322+1 2.53369+1 4.95336-1 6.65661+2
 5.26987-4-2.80868+1 1.79132+1-2.80868+1-1.96307-5 2.67934+1 2.62035+1 5.89941-1 6.89441+2
 5.45979-4-2.55930+1 2.04070+1-2.55930+1-1.82890-5 2.73751+1 2.71891+1 1.86006-1 7.68404+2
 5.60963-4-2.42574+1 2.17426+1-2.42574+1-1.73246-5 2.78051+1 2.77328+1 7.22484-2 8.21008+2
 5.85467-4-2.14818+1 2.45182+1-2.14818+1-1.60093-5 2.72419+1 2.72419+1 0.0       8.83720+2
 6.25983-4-1.86729+1 2.73271+1-1.86728+1-1.39644-5 2.58451+1 2.58451+1 0.0       9.31670+2
 6.49987-4-1.78836+1 2.81164+1-1.78836+1-1.29036-5 2.54707+1 2.51982+1 2.72545-1 9.52342+2
 6.63158-4-1.70658+1 2.89342+1-1.70658+1-1.23961-5 2.55737+1 2.55104+1 6.32913-2 9.79437+2
 6.93733-4-1.50869+1 3.09131+1-1.50869+1-1.20033-5 2.45630+1 2.45630+1 0.0       1.02377+3
 7.58578-4-1.24768+1 3.35232+1-1.24768+1-1.16938-5 2.25226+1 2.25226+1 0.0       1.06799+3
 8.35095-4-1.03796+1 3.56204+1-1.03796+1-1.13285-5 2.03431+1 2.03431+1 0.0       1.09595+3
 9.21576-4-8.78512+0 3.72149+1-8.78511+0-1.09157-5 1.81881+1 1.81881+1 0.0       1.11138+3
 1.02948-3-7.47892+0 3.85211+1-7.47891+0-1.04006-5 1.59340+1 1.59340+1 0.0       1.11767+3
 1.16061-3-6.56256+0 3.94374+1-6.56255+0-9.77466-6 1.37067+1 1.37067+1 0.0       1.11051+3
 1.32569-3-5.95598+0 4.00440+1-5.95597+0-8.98666-6 1.15219+1 1.15219+1 0.0       1.08859+3
 1.55859-3-5.68577+0 4.03142+1-5.68576+0-7.87492-6 9.25353+0 9.25353+0 0.0       1.03886+3
 1.82396-3-5.80535+0 4.01947+1-5.80534+0-6.60819-6 7.41742+0 7.41742+0 0.0       9.79668+2
 2.13028-3-6.29669+0 3.97033+1-6.29669+0-5.14599-6 5.92668+0 5.92668+0 0.0       9.02069+2
 2.45736-3-7.20286+0 3.87971+1-7.20285+0-3.58468-6 4.79681+0 4.79681+0 0.0       8.07928+2
 2.70538-3-8.32611+0 3.76739+1-8.32611+0-2.40077-6 4.14850+0 4.14850+0 0.0       7.24185+2
 2.88403-3-9.64553+0 3.63545+1-9.64553+0-1.54797-6 3.76265+0 3.76265+0 0.0       6.46161+2
 3.00000-3-1.10733+1 3.49267+1-1.10733+1-9.94399-7 3.54189+0 3.54189+0 0.0       5.75572+2
 3.07310-3-1.26455+1 3.33545+1-1.26455+1-6.45468-7 3.41310+0 3.41310+0 0.0       5.06811+2
 3.10794-3-1.40150+1 3.19850+1-1.40150+1-5.64346-7 3.43386+0 3.41998+0 1.38829-2 4.57511+2
 3.12260-3-1.48894+1 3.11106+1-1.48894+1-5.59058-7 3.63509+0 3.59476+0 4.03296-2 4.34841+2
 3.13386-3-1.56795+1 3.03205+1-1.56795+1-5.55052-7 4.01919+0 3.94444+0 7.47426-2 4.19257+2
 3.14525-3-1.64896+1 2.95104+1-1.64896+1-5.51043-7 4.70879+0 4.59201+0 1.16777-1 4.07234+2
 3.15714-3-1.71834+1 2.88166+1-1.71834+1-5.46892-7 5.76786+0 5.61251+0 1.55347-1 4.00655+2
 3.17880-3-1.74369+1 2.85631+1-1.74369+1-5.39465-7 8.11136+0 7.95220+0 1.59156-1 4.07261+2
 3.19374-3-1.68176+1 2.91824+1-1.68176+1-5.34447-7 9.43463+0 9.32317+0 1.11460-1 4.23789+2
 3.21206-3-1.56975+1 3.03025+1-1.56975+1-5.28353-7 1.03236+1 1.02751+1 4.84828-2 4.50247+2
 3.24038-3-1.43710+1 3.16290+1-1.43710+1-5.19155-7 1.06155+1 1.06116+1 3.87902-3 4.86467+2
 3.27541-3-1.38421+1 3.21579+1-1.38421+1-5.08112-7 1.05713+1 1.05606+1 1.06700-2 5.08860+2
 3.30398-3-1.40395+1 3.19605+1-1.40395+1-4.99371-7 1.09866+1 1.09409+1 4.56659-2 5.19623+2
 3.33402-3-1.39497+1 3.20503+1-1.39497+1-4.90403-7 1.22633+1 1.21916+1 7.16406-2 5.41466+2
 3.36589-3-1.28018+1 3.31982+1-1.28018+1-4.81172-7 1.34207+1 1.33858+1 3.48465-2 5.79652+2
 3.40691-3-1.11717+1 3.48283+1-1.11717+1-4.69643-7 1.35946+1 1.35931+1 1.50024-3 6.28462+2
 3.46257-3-9.95068+0 3.60493+1-9.95068+0-4.54814-7 1.32879+1 1.32879+1 0.0       6.65698+2
 3.52305-3-9.37957+0 3.66204+1-9.37957+0-4.39190-7 1.30118+1 1.29923+1 1.95300-2 6.80816+2
 3.57107-3-9.30383+0 3.66962+1-9.30383+0-4.27457-7 1.34700+1 1.33727+1 9.73378-2 6.94579+2
 3.60899-3-8.63085+0 3.73692+1-8.63085+0-4.18535-7 1.40471+1 1.39861+1 6.09760-2 7.17186+2
 3.66644-3-7.31038+0 3.86896+1-7.31038+0-4.05508-7 1.39857+1 1.39857+1 0.0       7.55208+2
 3.75498-3-6.07072+0 3.99293+1-6.07072+0-4.03762-7 1.35142+1 1.35142+1 0.0       7.89129+2
 3.88311-3-4.84842+0 4.11516+1-4.84842+0-4.01234-7 1.28528+1 1.28528+1 0.0       8.13771+2
 4.03292-3-3.83951+0 4.21605+1-3.83950+0-3.98279-7 1.21324+1 1.21324+1 0.0       8.27045+2
 4.19354-3-3.03457+0 4.29654+1-3.03457+0-3.95111-7 1.14247+1 1.14247+1 0.0       8.31670+2
 4.35575-3-2.41293+0 4.35871+1-2.41293+0-3.91911-7 1.07697+1 1.07697+1 0.0       8.29721+2
 4.54324-3-1.85943+0 4.41406+1-1.85943+0-3.88213-7 1.00800+1 1.00800+1 0.0       8.22455+2
 4.71452-3-1.47241+0 4.45276+1-1.47241+0-3.84834-7 9.50997+0 9.50997+0 0.0       8.12371+2
 4.87912-3-1.17247+0 4.48275+1-1.17247+0-3.81587-7 9.00947+0 9.00947+0 0.0       8.00869+2
 5.10399-3-8.51986-1 4.51480+1-8.51986-1-3.77151-7 8.39410+0 8.39410+0 0.0       7.83335+2
 5.32990-3-6.01011-1 4.53990+1-6.01011-1-3.72695-7 7.83748+0 7.83748+0 0.0       7.64567+2
 5.50000-3-4.52489-1 4.55475+1-4.52489-1-3.69339-7 7.45461+0 7.45461+0 0.0       7.49984+2
 5.70457-3-3.06788-1 4.56932+1-3.06788-1-3.65304-7 7.02935+0 7.02935+0 0.0       7.32172+2
 5.88638-3-2.07238-1 4.57928+1-2.07238-1-3.61717-7 6.68283+0 6.68283+0 0.0       7.16347+2
 5.98449-3-1.60098-1 4.58399+1-1.60098-1-3.59782-7 6.50501+0 6.50501+0 0.0       7.07832+2
 6.14273-3-9.58285-2 4.59042+1-9.58282-2-3.56661-7 6.23410+0 6.23410+0 0.0       6.94221+2
 6.25623-3-5.90605-2 4.59409+1-5.90602-2-3.54422-7 6.05093+0 6.05093+0 0.0       6.84549+2
